source,run_id,decision_id,candle_timestamp,symbol,timeframe,provider,side,score,confidence_label,risk_label,actionability,is_actionable,entry_price,entry_zone,stop_zone,targets,regime_label,regime_confidence,long_score,short_score,trend_score,momentum_score,volume_score,structure_score,risk_penalty,historical_edge_score,available_future_candles,evaluation_status,target_1_hit,target_2_hit,target_3_hit,stop_hit,mfe_pct,mae_pct,evaluated_candles,return_after_4h_pct,return_after_12h_pct,return_after_24h_pct
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_528,2026-05-28 16:00:00,BTC/USDT,4h,kucoin,SHORT,50,Low,Low,NOT_ACTIONABLE,False,73416.0,"73,290 - 73,625","74,420","[""72,579"", ""71,910"", ""71,240""]",TRENDING_BEAR,62,3,50,28,14,5,7,-5,-4,238,COMPLETE,True,False,False,False,1.2285,-1.2425,6,-0.2805,-0.1489,-0.1452
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_534,2026-05-29 16:00:00,BTC/USDT,4h,kucoin,SHORT,53,Low,Low,NOT_ACTIONABLE,False,73522.6,"73,391 - 73,742","74,574","[""72,647"", ""71,946"", ""71,245""]",TRENDING_BEAR,62,0,53,17,16,5,8,-4,6,232,COMPLETE,False,False,False,False,0.4162,-0.8514,6,0.0729,-0.0363,-0.6756
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_540,2026-05-30 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,31,Low,Low,MONITOR_ONLY,False,74019.3,نامشخص,نامشخص,[],TRENDING_BULL,37,31,0,6,19,0,6,-2,0,226,COMPLETE,False,False,False,False,0.3417,-0.8334,6,-0.1821,-0.191,-0.6251
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_546,2026-05-31 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,39,Low,Low,MONITOR_ONLY,False,73556.6,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,39,28,19,0,3,-2,-11,220,COMPLETE,False,False,False,False,0.8747,-3.9045,6,0.165,-1.0073,-2.6683
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_552,2026-06-01 16:00:00,BTC/USDT,4h,kucoin,SHORT,55,Medium,Medium,WATCHLIST,False,71593.9,"71,481 - 71,782","72,498","[""70,840"", ""70,237"", ""69,634""]",TRENDING_BEAR,62,0,55,28,17,5,7,-11,4,214,COMPLETE,True,True,True,False,7.2089,-0.1407,6,0.2645,2.0605,5.98
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_558,2026-06-02 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,40,Low,High,MONITOR_ONLY,False,67312.6,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,40,28,14,7,7,-21,0,208,COMPLETE,False,False,False,False,0.9141,-3.0627,6,-0.8196,-0.1306,-2.7482
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_564,2026-06-03 16:00:00,BTC/USDT,4h,kucoin,SHORT,57,Medium,Medium,WATCHLIST,False,65462.7,"65,294 - 65,745","66,816","[""64,335"", ""63,433"", ""62,531""]",TRENDING_BEAR,100,0,57,28,17,9,6,-12,4,202,COMPLETE,True,True,True,False,6.2388,-0.5962,6,2.0053,2.8375,2.7993
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_570,2026-06-04 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,41,Low,Medium,MONITOR_ONLY,False,63630.2,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,41,28,16,3,6,-10,-4,196,COMPLETE,False,False,False,False,0.5425,-7.0619,6,0.4036,-0.8179,-5.2194
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_576,2026-06-05 16:00:00,BTC/USDT,4h,kucoin,SHORT,65,Medium,High,WATCHLIST,False,60309.1,"60,074 - 60,702","62,193","[""58,739"", ""57,483"", ""56,228""]",TRENDING_BEAR,100,0,65,28,19,9,10,-20,10,190,COMPLETE,False,False,False,False,1.3421,-2.8118,6,-1.2393,-1.1431,-0.4804
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_582,2026-06-06 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,37,Low,Low,MONITOR_ONLY,False,60598.8,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,37,28,10,0,3,-6,0,184,COMPLETE,False,False,False,False,3.8897,-0.2713,6,0.4959,2.9768,1.2065
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_588,2026-06-07 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,61329.9,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,48,28,24,0,3,0,-11,178,COMPLETE,False,False,False,False,4.797,-0.1702,6,3.2609,3.1975,3.3341
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_594,2026-06-08 16:00:00,BTC/USDT,4h,kucoin,LONG,60,Medium,Low,WATCHLIST,False,63374.7,"63,056 - 63,566","61,845","[""64,649"", ""65,669"", ""66,689""]",TRENDING_BULL,75,60,0,28,17,0,6,-5,12,172,COMPLETE,False,False,False,True,0.75,-4.102,6,-0.4644,-0.2798,-2.0071
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_600,2026-06-09 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,36,Low,Low,MONITOR_ONLY,False,62102.7,نامشخص,نامشخص,[],UNKNOWN,25,28,36,17,14,3,7,-5,0,166,COMPLETE,False,False,False,False,1.209,-2.2147,6,-0.6046,-0.6818,-0.2597
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_606,2026-06-10 16:00:00,BTC/USDT,4h,kucoin,SHORT,69,Medium,Low,WATCHLIST,False,61941.4,"61,769 - 62,229","63,321","[""60,792"", ""59,873"", ""58,953""]",TRENDING_BEAR,75,0,69,28,21,9,6,0,0,160,COMPLETE,False,False,False,True,1.3453,-3.2092,6,0.6816,-1.2639,-2.6955
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_612,2026-06-11 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,38,Low,Low,MONITOR_ONLY,False,63611.0,نامشخص,نامشخص,[],TRENDING_BEAR,37,38,11,17,28,7,4,-2,0,154,COMPLETE,False,False,False,False,1.2289,-1.2029,6,0.0332,-0.8032,-0.03
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_618,2026-06-12 16:00:00,BTC/USDT,4h,kucoin,LONG,54,Low,Medium,NOT_ACTIONABLE,False,63591.9,"63,348 - 63,738","62,420","[""64,568"", ""65,349"", ""66,131""]",TRENDING_BULL,100,54,0,28,17,3,6,-9,7,148,COMPLETE,False,False,False,False,1.1926,-0.2989,6,-0.0148,0.4008,1.1159
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_624,2026-06-13 16:00:00,BTC/USDT,4h,kucoin,LONG,51,Low,Medium,NOT_ACTIONABLE,False,64301.5,"64,111 - 64,416","63,389","[""65,062"", ""65,670"", ""66,278""]",TRENDING_BULL,100,51,0,28,17,0,6,-9,7,142,COMPLETE,False,False,False,False,0.7333,-0.9625,6,0.2367,0.2009,-0.7801
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_630,2026-06-14 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,63799.9,نامشخص,نامشخص,[],TRENDING_BULL,62,22,10,11,8,0,6,-5,0,136,COMPLETE,False,False,False,False,5.4836,-0.0108,6,3.0571,2.9448,4.3997
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_636,2026-06-15 16:00:00,BTC/USDT,4h,kucoin,LONG,68,Medium,Low,WATCHLIST,False,66606.9,"66,413 - 66,723","65,674","[""67,384"", ""68,006"", ""68,627""]",TRENDING_BULL,100,68,4,28,14,3,10,-5,12,130,COMPLETE,False,False,False,True,0.5767,-1.8777,6,-0.4259,-0.3447,-1.4158
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_642,2026-06-16 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,21,Low,Low,MONITOR_ONLY,False,65663.9,نامشخص,نامشخص,[],SIDEWAYS,37,12,21,6,19,5,3,-2,0,124,COMPLETE,False,False,False,False,1.1761,-2.4775,6,0.0242,-0.1832,-2.0652
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_648,2026-06-17 16:00:00,BTC/USDT,4h,kucoin,SHORT,81,Medium-High,Low,WATCHLIST,False,64307.8,"64,169 - 64,540","65,421","[""63,380"", ""62,638"", ""61,896""]",TRENDING_BEAR,37,0,81,17,30,15,10,-2,4,118,COMPLETE,True,True,False,False,3.1668,-0.7856,6,-0.3192,-0.3099,2.1183
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_654,2026-06-18 16:00:00,BTC/USDT,4h,kucoin,SHORT,69,Medium,Medium,WATCHLIST,False,62945.6,"62,804 - 63,181","64,075","[""62,004"", ""61,251"", ""60,498""]",TRENDING_BEAR,75,1,69,28,20,5,10,-7,4,112,COMPLETE,False,False,False,False,1.0091,-0.7413,6,-0.017,0.5079,-0.1331
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_660,2026-06-19 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,44,Low,Low,MONITOR_ONLY,False,63029.4,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,44,28,22,0,3,-2,-11,106,COMPLETE,False,False,False,False,2.1384,-0.1074,6,0.8163,0.9881,1.4471
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_666,2026-06-20 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,14,Low,Low,MONITOR_ONLY,False,63941.5,نامشخص,نامشخص,[],SIDEWAYS,37,14,12,6,20,0,3,-5,0,100,COMPLETE,False,False,False,False,1.0034,-0.1326,6,0.5616,0.3963,0.3994
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_672,2026-06-21 16:00:00,BTC/USDT,4h,kucoin,LONG,57,Medium,Medium,WATCHLIST,False,64196.9,"64,038 - 64,292","63,434","[""64,833"", ""65,341"", ""65,850""]",TRENDING_BULL,75,57,0,28,17,0,8,-9,7,94,COMPLETE,True,True,False,True,2.2232,-1.4389,6,-1.3798,0.0316,0.429
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_678,2026-06-22 16:00:00,BTC/USDT,4h,kucoin,LONG,55,Medium,Low,WATCHLIST,False,64472.3,"64,292 - 64,581","63,605","[""65,195"", ""65,773"", ""66,351""]",TRENDING_BULL,37,55,11,28,17,3,3,-5,7,88,COMPLETE,False,False,False,True,0.2967,-3.9381,6,-0.6896,-2.4738,-3.2234
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_684,2026-06-23 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,31,Low,Low,MONITOR_ONLY,False,62394.1,نامشخص,نامشخص,[],SIDEWAYS,50,0,31,17,22,3,3,-4,0,82,COMPLETE,False,False,False,False,1.3521,-5.2537,6,0.5331,0.4209,-3.8787
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_690,2026-06-24 16:00:00,BTC/USDT,4h,kucoin,SHORT,64,Medium,Medium,WATCHLIST,False,59974.0,"59,833 - 60,209","61,101","[""59,035"", ""58,283"", ""57,532""]",TRENDING_BEAR,100,0,64,28,19,7,10,-13,4,76,COMPLETE,True,True,False,True,3.0897,-3.3053,6,-1.8426,-3.2252,1.099
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_696,2026-06-25 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,49,Low,Medium,MONITOR_ONLY,False,59314.9,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,49,28,22,3,6,-7,-7,70,COMPLETE,False,False,False,False,2.4407,-1.6487,6,0.8057,2.0487,0.7347
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_702,2026-06-26 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,35,Low,Low,MONITOR_ONLY,False,59750.7,نامشخص,نامشخص,[],VOLATILE,75,0,35,28,23,0,3,0,-11,64,COMPLETE,False,False,False,False,1.9906,-0.2905,6,0.5839,1.3361,0.7118
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_708,2026-06-27 16:00:00,BTC/USDT,4h,kucoin,SHORT,50,Low,Low,NOT_ACTIONABLE,False,60176.0,"60,029 - 60,421","61,351","[""59,197"", ""58,414"", ""57,630""]",TRENDING_BEAR,62,0,50,28,24,0,5,0,-11,58,COMPLETE,False,False,False,False,1.4966,-0.6207,6,0.2451,-0.0769,1.1544
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_714,2026-06-28 16:00:00,BTC/USDT,4h,kucoin,SHORT,56,Medium,Low,WATCHLIST,False,59481.3,"59,358 - 59,687","60,471","[""58,657"", ""57,997"", ""57,338""]",TRENDING_BEAR,62,0,56,28,22,2,7,0,-7,52,COMPLETE,False,False,False,True,0.9738,-2.1753,6,-0.1636,-0.9235,-1.5862
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_720,2026-06-29 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,32,Low,Low,MONITOR_ONLY,False,60424.8,نامشخص,نامشخص,[],TRENDING_BEAR,62,32,10,17,28,3,0,0,0,46,COMPLETE,False,False,False,False,0.2678,-3.6876,6,-0.2754,-1.4873,-2.6539
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_726,2026-06-30 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,38,Low,Low,MONITOR_ONLY,False,58821.2,نامشخص,نامشخص,[],TRENDING_BEAR,62,2,38,28,20,0,4,-5,-11,40,COMPLETE,False,False,False,False,2.9052,-1.7218,6,-0.3225,-0.0867,2.0566
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_732,2026-07-01 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,21,Low,Medium,MONITOR_ONLY,False,60030.9,نامشخص,نامشخص,[],SIDEWAYS,37,21,0,17,20,0,3,-9,0,34,COMPLETE,False,False,False,False,3.6156,-0.7281,6,-0.018,0.2011,2.4069
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_738,2026-07-02 16:00:00,BTC/USDT,4h,kucoin,LONG,65,Medium,Medium,WATCHLIST,False,61475.8,"61,229 - 61,624","60,289","[""62,465"", ""63,255"", ""64,046""]",TRENDING_BULL,75,65,0,28,20,0,10,-9,10,28,COMPLETE,False,False,False,False,1.5196,-0.3998,6,0.1347,0.4587,1.1891
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_744,2026-07-03 16:00:00,BTC/USDT,4h,kucoin,LONG,82,Medium-High,Low,WATCHLIST,False,62206.8,"62,002 - 62,330","61,225","[""63,025"", ""63,679"", ""64,334""]",TRENDING_BULL,100,82,0,28,25,0,10,0,11,22,COMPLETE,True,False,False,False,2.0189,-0.0334,6,0.6072,0.5851,1.75
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_750,2026-07-04 16:00:00,BTC/USDT,4h,kucoin,LONG,77,Medium-High,Low,WATCHLIST,False,63295.4,"63,115 - 63,403","62,432","[""64,015"", ""64,591"", ""65,166""]",TRENDING_BULL,100,77,0,28,23,0,10,-4,12,16,COMPLETE,False,False,False,False,0.251,-1.356,6,-0.242,-0.4411,-0.8198
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_BTCUSDT_756,2026-07-05 16:00:00,BTC/USDT,4h,kucoin,NEUTRAL,39,Low,Low,MONITOR_ONLY,False,62776.5,نامشخص,نامشخص,[],TRENDING_BULL,62,39,0,17,16,0,8,-4,0,10,COMPLETE,False,False,False,False,1.9381,-2.3295,6,1.3913,0.5074,1.5378
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_120,2026-03-21 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,40,Low,Low,MONITOR_ONLY,False,2152.46,نامشخص,نامشخص,[],UNKNOWN,25,0,40,17,22,0,5,-4,0,646,COMPLETE,False,False,False,False,0.21,-4.7583,6,-3.1536,-2.7355,-4.1534
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_126,2026-03-22 16:00:00,ETH/USDT,4h,kucoin,SHORT,58,Medium,Low,WATCHLIST,False,2063.06,"2,057 - 2,073","2,109","[""2,025"", ""1,994"", ""1,963""]",TRENDING_BEAR,62,0,58,28,25,0,3,-2,0,640,COMPLETE,True,False,False,True,1.9447,-6.5374,6,0.445,0.8817,-4.4434
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_132,2026-03-23 16:00:00,ETH/USDT,4h,kucoin,LONG,51,Low,Low,NOT_ACTIONABLE,False,2154.73,"2,142 - 2,163","2,092","[""2,207"", ""2,248"", ""2,290""]",UNKNOWN,25,51,1,17,28,5,3,-2,0,634,COMPLETE,False,False,False,False,0.9514,-2.4008,6,-0.1021,0.511,-1.7589
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_138,2026-03-24 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,49,Low,Low,MONITOR_ONLY,False,2116.83,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,49,17,22,0,6,0,0,628,COMPLETE,False,False,False,False,3.8803,-0.0567,6,1.8603,2.2675,2.636
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_144,2026-03-25 16:00:00,ETH/USDT,4h,kucoin,LONG,58,Medium,Low,WATCHLIST,False,2172.63,"2,162 - 2,179","2,122","[""2,215"", ""2,249"", ""2,283""]",TRENDING_BULL,75,58,0,28,22,0,6,-2,0,622,COMPLETE,False,False,False,True,0.4934,-6.3743,6,-0.1675,-2.265,-5.6986
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_150,2026-03-26 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,23,Low,Low,MONITOR_ONLY,False,2048.82,نامشخص,نامشخص,[],TRENDING_BULL,37,0,23,17,23,0,4,-5,0,616,COMPLETE,False,False,False,False,1.5531,-3.8993,6,0.5579,0.8439,-2.786
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_156,2026-03-27 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,33,Low,High,MONITOR_ONLY,False,1991.74,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,33,28,14,0,7,-18,0,610,COMPLETE,False,False,False,False,2.7504,-0.5894,6,0.0587,0.7757,1.4435
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_162,2026-03-28 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,34,Low,Low,MONITOR_ONLY,False,2020.49,نامشخص,نامشخص,[],UNKNOWN,25,10,34,11,20,0,3,0,0,604,COMPLETE,False,False,False,False,0.294,-1.8238,6,-1.2735,-0.7127,-1.2289
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_168,2026-03-29 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,35,Low,Medium,MONITOR_ONLY,False,1995.66,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,35,28,11,0,3,-9,0,598,COMPLETE,False,False,False,False,4.4802,-2.8792,6,-0.5657,3.2014,1.4216
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_174,2026-03-30 16:00:00,ETH/USDT,4h,kucoin,SHORT,74,Medium-High,Low,ACTIONABLE,True,2024.03,"2,018 - 2,033","2,068","[""1,987"", ""1,958"", ""1,928""]",TRENDING_BEAR,100,0,74,28,24,9,6,0,0,592,COMPLETE,False,False,False,True,0.5672,-4.9723,6,-0.1092,-1.5716,-3.5864
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_180,2026-03-31 16:00:00,ETH/USDT,4h,kucoin,LONG,81,Medium-High,Low,ACTIONABLE,True,2096.62,"2,086 - 2,103","2,045","[""2,139"", ""2,174"", ""2,208""]",TRENDING_BULL,37,81,0,28,28,13,7,-2,0,586,COMPLETE,True,False,False,False,3.4021,-0.6868,6,0.413,1.6369,2.0919
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_186,2026-04-01 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,49,Low,Low,MONITOR_ONLY,False,2140.48,نامشخص,نامشخص,[],TRENDING_BULL,62,49,0,28,19,3,3,-6,0,580,COMPLETE,False,False,False,False,1.1703,-5.78,6,-0.0093,-3.9421,-3.5263
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_192,2026-04-02 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,10,Low,Medium,MONITOR_ONLY,False,2065.0,نامشخص,نامشخص,[],SIDEWAYS,37,7,10,6,20,0,3,-9,0,574,COMPLETE,False,False,False,False,0.8232,-1.1831,6,-0.3787,0.0446,-0.5913
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_198,2026-04-03 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,41,Low,Medium,MONITOR_ONLY,False,2052.79,نامشخص,نامشخص,[],TRENDING_BEAR,37,0,41,28,17,0,3,-9,0,568,COMPLETE,False,False,False,False,1.5014,-0.4121,6,0.0468,0.0468,0.6011
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_204,2026-04-04 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,35,Low,Low,MONITOR_ONLY,False,2065.13,نامشخص,نامشخص,[],TRENDING_BULL,62,35,0,6,21,2,6,-2,0,562,COMPLETE,False,False,False,False,0.3298,-2.0832,6,0.0213,-1.3525,-0.1656
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_210,2026-04-05 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,27,Low,Low,MONITOR_ONLY,False,2061.71,نامشخص,نامشخص,[],QUIET,75,27,8,6,21,0,6,-2,0,556,COMPLETE,False,False,False,False,5.4518,-0.568,6,2.3141,3.5417,4.0132
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_216,2026-04-06 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,33,Low,Low,MONITOR_ONLY,False,2144.45,نامشخص,نامشخص,[],SIDEWAYS,50,33,7,28,14,3,3,-5,0,550,COMPLETE,False,False,False,False,0.492,-3.9278,6,-1.7259,-1.8783,-1.4372
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_222,2026-04-07 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,45,Low,Low,MONITOR_ONLY,False,2113.63,نامشخص,نامشخص,[],SIDEWAYS,50,45,3,17,24,11,3,0,0,544,COMPLETE,False,False,False,False,7.5515,-0.1509,6,5.9902,6.6156,4.6039
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_228,2026-04-08 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,44,Low,Medium,MONITOR_ONLY,False,2210.94,نامشخص,نامشخص,[],TRENDING_BULL,62,44,0,28,17,3,3,-9,0,538,COMPLETE,False,False,False,False,0.8449,-2.4234,6,-0.953,-1.3555,0.2519
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_234,2026-04-09 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,46,Low,Medium,MONITOR_ONLY,False,2216.51,نامشخص,نامشخص,[],TRENDING_BULL,62,46,0,28,14,5,3,-9,0,532,COMPLETE,False,False,False,False,1.8407,-1.8087,6,-1.1771,-1.6621,1.6729
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_240,2026-04-10 16:00:00,ETH/USDT,4h,kucoin,LONG,64,Medium,Low,WATCHLIST,False,2253.59,"2,243 - 2,260","2,205","[""2,294"", ""2,327"", ""2,359""]",TRENDING_BULL,62,64,0,28,27,0,7,-2,0,526,COMPLETE,True,True,False,False,3.3941,-1.0796,6,-0.3679,-0.9172,2.7543
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_246,2026-04-11 16:00:00,ETH/USDT,4h,kucoin,LONG,75,Medium-High,Medium,ACTIONABLE,True,2315.66,"2,306 - 2,321","2,271","[""2,353"", ""2,383"", ""2,413""]",TRENDING_BULL,100,75,0,28,24,11,10,-9,0,520,COMPLETE,False,False,False,True,0.0514,-6.0743,6,-1.3422,-4.2113,-5.0698
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_252,2026-04-12 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,20,Low,Low,MONITOR_ONLY,False,2198.26,نامشخص,نامشخص,[],TRENDING_BULL,62,16,20,17,20,0,4,-5,0,514,COMPLETE,False,False,False,False,3.2103,-1.0345,6,-0.3121,-0.5263,2.8991
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_258,2026-04-13 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,36,Low,Low,MONITOR_ONLY,False,2261.99,نامشخص,نامشخص,[],TRENDING_BEAR,37,36,15,17,24,9,4,-2,0,508,COMPLETE,False,False,False,False,6.7953,-0.6463,6,4.7259,5.111,2.2555
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_264,2026-04-14 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,47,Low,Low,MONITOR_ONLY,False,2313.01,نامشخص,نامشخص,[],TRENDING_BULL,100,47,15,22,14,5,6,-5,0,502,COMPLETE,False,False,False,False,3.1379,-0.1885,6,0.406,0.1444,2.671
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_270,2026-04-15 16:00:00,ETH/USDT,4h,kucoin,LONG,73,Medium-High,Low,ACTIONABLE,True,2374.79,"2,364 - 2,381","2,325","[""2,417"", ""2,450"", ""2,483""]",TRENDING_BULL,100,73,0,28,27,7,6,-2,0,496,COMPLETE,False,False,False,True,0.2447,-3.7797,6,-0.6198,-1.3946,-0.6304
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_276,2026-04-16 16:00:00,ETH/USDT,4h,kucoin,LONG,60,Medium,Low,WATCHLIST,False,2359.82,"2,350 - 2,366","2,311","[""2,400"", ""2,433"", ""2,466""]",TRENDING_BULL,62,60,0,28,21,5,3,-2,0,490,COMPLETE,True,True,False,False,4.4571,-1.8179,6,-0.4911,-1.0793,2.8769
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_282,2026-04-17 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,48,Low,Medium,MONITOR_ONLY,False,2427.71,نامشخص,نامشخص,[],TRENDING_BULL,62,48,0,28,17,3,7,-9,0,484,COMPLETE,False,False,False,False,0.5882,-3.6429,6,-0.3769,-0.9849,-3.2586
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_288,2026-04-18 16:00:00,ETH/USDT,4h,kucoin,NEUTRAL,29,Low,Low,MONITOR_ONLY,False,2348.6,نامشخص,نامشخص,[],TRENDING_BULL,62,7,29,17,26,2,0,0,0,478,COMPLETE,False,False,False,False,0.4675,-2.5845,6,0.0634,-1.3957,-2.0455
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_ETHUSDT_294,2026-04-19 16:00:00,ETH/USDT,4h,kucoin,SHORT,58,Medium,Low,WATCHLIST,False,2300.56,"2,295 - 2,310","2,345","[""2,264"", ""2,234"", ""2,204""]",SIDEWAYS,50,0,58,28,30,9,3,-2,0,472,COMPLETE,True,False,False,False,2.0973,-1.883,6,1.6313,0.1056,-1.3531
